,index,count,timeStamp,activity,time,perc
7734,10,6563.0,1290,Leisure,1970-01-01 22:30:00,97.11
7735,6,138.0,1290,Work and Education,1970-01-01 22:30:00,2.04
7736,11,28.0,1290,Travel and Other,1970-01-01 22:30:00,0.41
7737,3,15.0,1290,Housework,1970-01-01 22:30:00,0.22
7738,4,10.0,1290,Child Care,1970-01-01 22:30:00,0.15
7739,5,4.0,1290,Adult Care,1970-01-01 22:30:00,0.06
7740,10,6561.0,1291,Leisure,1970-01-01 22:31:00,97.08
7741,6,132.0,1291,Work and Education,1970-01-01 22:31:00,1.95
7742,11,34.0,1291,Travel and Other,1970-01-01 22:31:00,0.5
7743,3,16.0,1291,Housework,1970-01-01 22:31:00,0.24
7744,4,12.0,1291,Child Care,1970-01-01 22:31:00,0.18
7745,5,3.0,1291,Adult Care,1970-01-01 22:31:00,0.04
7746,10,6565.0,1292,Leisure,1970-01-01 22:32:00,97.14
7747,6,132.0,1292,Work and Education,1970-01-01 22:32:00,1.95
7748,11,33.0,1292,Travel and Other,1970-01-01 22:32:00,0.49
7749,3,13.0,1292,Housework,1970-01-01 22:32:00,0.19
7750,4,12.0,1292,Child Care,1970-01-01 22:32:00,0.18
7751,5,3.0,1292,Adult Care,1970-01-01 22:32:00,0.04
7752,10,6567.0,1293,Leisure,1970-01-01 22:33:00,97.17
7753,6,131.0,1293,Work and Education,1970-01-01 22:33:00,1.94
7754,11,32.0,1293,Travel and Other,1970-01-01 22:33:00,0.47
7755,3,13.0,1293,Housework,1970-01-01 22:33:00,0.19
7756,4,12.0,1293,Child Care,1970-01-01 22:33:00,0.18
7757,5,3.0,1293,Adult Care,1970-01-01 22:33:00,0.04
7758,10,6568.0,1294,Leisure,1970-01-01 22:34:00,97.19
7759,6,131.0,1294,Work and Education,1970-01-01 22:34:00,1.94
7760,11,32.0,1294,Travel and Other,1970-01-01 22:34:00,0.47
7761,4,12.0,1294,Child Care,1970-01-01 22:34:00,0.18
7762,3,12.0,1294,Housework,1970-01-01 22:34:00,0.18
7763,5,3.0,1294,Adult Care,1970-01-01 22:34:00,0.04
7764,10,6567.0,1295,Leisure,1970-01-01 22:35:00,97.17
7765,6,131.0,1295,Work and Education,1970-01-01 22:35:00,1.94
7766,11,33.0,1295,Travel and Other,1970-01-01 22:35:00,0.49
7767,4,12.0,1295,Child Care,1970-01-01 22:35:00,0.18
7768,3,12.0,1295,Housework,1970-01-01 22:35:00,0.18
7769,5,3.0,1295,Adult Care,1970-01-01 22:35:00,0.04
7770,10,6572.0,1296,Leisure,1970-01-01 22:36:00,97.25
7771,6,132.0,1296,Work and Education,1970-01-01 22:36:00,1.95
7772,11,29.0,1296,Travel and Other,1970-01-01 22:36:00,0.43
7773,3,12.0,1296,Housework,1970-01-01 22:36:00,0.18
7774,4,11.0,1296,Child Care,1970-01-01 22:36:00,0.16
7775,5,2.0,1296,Adult Care,1970-01-01 22:36:00,0.03
7776,10,6573.0,1297,Leisure,1970-01-01 22:37:00,97.26
7777,6,132.0,1297,Work and Education,1970-01-01 22:37:00,1.95
7778,11,29.0,1297,Travel and Other,1970-01-01 22:37:00,0.43
7779,4,11.0,1297,Child Care,1970-01-01 22:37:00,0.16
7780,3,11.0,1297,Housework,1970-01-01 22:37:00,0.16
7781,5,2.0,1297,Adult Care,1970-01-01 22:37:00,0.03
7782,10,6575.0,1298,Leisure,1970-01-01 22:38:00,97.29
7783,6,131.0,1298,Work and Education,1970-01-01 22:38:00,1.94
7784,11,28.0,1298,Travel and Other,1970-01-01 22:38:00,0.41
7785,4,11.0,1298,Child Care,1970-01-01 22:38:00,0.16
7786,3,11.0,1298,Housework,1970-01-01 22:38:00,0.16
7787,5,2.0,1298,Adult Care,1970-01-01 22:38:00,0.03
7788,10,6574.0,1299,Leisure,1970-01-01 22:39:00,97.28
7789,6,131.0,1299,Work and Education,1970-01-01 22:39:00,1.94
7790,11,28.0,1299,Travel and Other,1970-01-01 22:39:00,0.41
7791,3,12.0,1299,Housework,1970-01-01 22:39:00,0.18
7792,4,11.0,1299,Child Care,1970-01-01 22:39:00,0.16
7793,5,2.0,1299,Adult Care,1970-01-01 22:39:00,0.03
7794,10,6574.0,1300,Leisure,1970-01-01 22:40:00,97.28
7795,6,131.0,1300,Work and Education,1970-01-01 22:40:00,1.94
7796,11,28.0,1300,Travel and Other,1970-01-01 22:40:00,0.41
7797,3,12.0,1300,Housework,1970-01-01 22:40:00,0.18
7798,4,11.0,1300,Child Care,1970-01-01 22:40:00,0.16
7799,5,2.0,1300,Adult Care,1970-01-01 22:40:00,0.03
7800,10,6573.0,1301,Leisure,1970-01-01 22:41:00,97.26
7801,6,132.0,1301,Work and Education,1970-01-01 22:41:00,1.95
7802,11,27.0,1301,Travel and Other,1970-01-01 22:41:00,0.4
7803,4,12.0,1301,Child Care,1970-01-01 22:41:00,0.18
7804,3,12.0,1301,Housework,1970-01-01 22:41:00,0.18
7805,5,2.0,1301,Adult Care,1970-01-01 22:41:00,0.03
7806,10,6573.0,1302,Leisure,1970-01-01 22:42:00,97.26
7807,6,132.0,1302,Work and Education,1970-01-01 22:42:00,1.95
7808,11,27.0,1302,Travel and Other,1970-01-01 22:42:00,0.4
7809,4,12.0,1302,Child Care,1970-01-01 22:42:00,0.18
7810,3,12.0,1302,Housework,1970-01-01 22:42:00,0.18
7811,5,2.0,1302,Adult Care,1970-01-01 22:42:00,0.03
7812,10,6573.0,1303,Leisure,1970-01-01 22:43:00,97.26
7813,6,132.0,1303,Work and Education,1970-01-01 22:43:00,1.95
7814,11,27.0,1303,Travel and Other,1970-01-01 22:43:00,0.4
7815,3,13.0,1303,Housework,1970-01-01 22:43:00,0.19
7816,4,11.0,1303,Child Care,1970-01-01 22:43:00,0.16
7817,5,2.0,1303,Adult Care,1970-01-01 22:43:00,0.03
7818,10,6573.0,1304,Leisure,1970-01-01 22:44:00,97.26
7819,6,132.0,1304,Work and Education,1970-01-01 22:44:00,1.95
7820,11,27.0,1304,Travel and Other,1970-01-01 22:44:00,0.4
7821,3,13.0,1304,Housework,1970-01-01 22:44:00,0.19
7822,4,11.0,1304,Child Care,1970-01-01 22:44:00,0.16
7823,5,2.0,1304,Adult Care,1970-01-01 22:44:00,0.03
7824,10,6573.0,1305,Leisure,1970-01-01 22:45:00,97.26
7825,6,132.0,1305,Work and Education,1970-01-01 22:45:00,1.95
7826,11,27.0,1305,Travel and Other,1970-01-01 22:45:00,0.4
7827,3,13.0,1305,Housework,1970-01-01 22:45:00,0.19
7828,4,11.0,1305,Child Care,1970-01-01 22:45:00,0.16
7829,5,2.0,1305,Adult Care,1970-01-01 22:45:00,0.03
7830,10,6577.0,1306,Leisure,1970-01-01 22:46:00,97.32
7831,6,131.0,1306,Work and Education,1970-01-01 22:46:00,1.94
7832,11,20.0,1306,Travel and Other,1970-01-01 22:46:00,0.3
7833,3,16.0,1306,Housework,1970-01-01 22:46:00,0.24
7834,4,12.0,1306,Child Care,1970-01-01 22:46:00,0.18
7835,5,2.0,1306,Adult Care,1970-01-01 22:46:00,0.03
7836,10,6579.0,1307,Leisure,1970-01-01 22:47:00,97.35
7837,6,131.0,1307,Work and Education,1970-01-01 22:47:00,1.94
7838,11,20.0,1307,Travel and Other,1970-01-01 22:47:00,0.3
7839,3,14.0,1307,Housework,1970-01-01 22:47:00,0.21
7840,4,12.0,1307,Child Care,1970-01-01 22:47:00,0.18
7841,5,2.0,1307,Adult Care,1970-01-01 22:47:00,0.03
7842,10,6579.0,1308,Leisure,1970-01-01 22:48:00,97.35
7843,6,131.0,1308,Work and Education,1970-01-01 22:48:00,1.94
7844,11,21.0,1308,Travel and Other,1970-01-01 22:48:00,0.31
7845,3,13.0,1308,Housework,1970-01-01 22:48:00,0.19
7846,4,12.0,1308,Child Care,1970-01-01 22:48:00,0.18
7847,5,2.0,1308,Adult Care,1970-01-01 22:48:00,0.03
7848,10,6579.0,1309,Leisure,1970-01-01 22:49:00,97.35
7849,6,131.0,1309,Work and Education,1970-01-01 22:49:00,1.94
7850,11,21.0,1309,Travel and Other,1970-01-01 22:49:00,0.31
7851,3,13.0,1309,Housework,1970-01-01 22:49:00,0.19
7852,4,12.0,1309,Child Care,1970-01-01 22:49:00,0.18
7853,5,2.0,1309,Adult Care,1970-01-01 22:49:00,0.03
7854,10,6581.0,1310,Leisure,1970-01-01 22:50:00,97.38
7855,6,131.0,1310,Work and Education,1970-01-01 22:50:00,1.94
7856,11,19.0,1310,Travel and Other,1970-01-01 22:50:00,0.28
7857,3,13.0,1310,Housework,1970-01-01 22:50:00,0.19
7858,4,12.0,1310,Child Care,1970-01-01 22:50:00,0.18
7859,5,2.0,1310,Adult Care,1970-01-01 22:50:00,0.03
7860,10,6583.0,1311,Leisure,1970-01-01 22:51:00,97.41
7861,6,129.0,1311,Work and Education,1970-01-01 22:51:00,1.91
7862,11,18.0,1311,Travel and Other,1970-01-01 22:51:00,0.27
7863,3,14.0,1311,Housework,1970-01-01 22:51:00,0.21
7864,4,12.0,1311,Child Care,1970-01-01 22:51:00,0.18
7865,5,2.0,1311,Adult Care,1970-01-01 22:51:00,0.03
7866,10,6584.0,1312,Leisure,1970-01-01 22:52:00,97.43
7867,6,129.0,1312,Work and Education,1970-01-01 22:52:00,1.91
7868,11,18.0,1312,Travel and Other,1970-01-01 22:52:00,0.27
7869,3,13.0,1312,Housework,1970-01-01 22:52:00,0.19
7870,4,12.0,1312,Child Care,1970-01-01 22:52:00,0.18
7871,5,2.0,1312,Adult Care,1970-01-01 22:52:00,0.03
7872,10,6585.0,1313,Leisure,1970-01-01 22:53:00,97.44
7873,6,128.0,1313,Work and Education,1970-01-01 22:53:00,1.89
7874,11,18.0,1313,Travel and Other,1970-01-01 22:53:00,0.27
7875,3,13.0,1313,Housework,1970-01-01 22:53:00,0.19
7876,4,12.0,1313,Child Care,1970-01-01 22:53:00,0.18
7877,5,2.0,1313,Adult Care,1970-01-01 22:53:00,0.03
7878,10,6585.0,1314,Leisure,1970-01-01 22:54:00,97.44
7879,6,128.0,1314,Work and Education,1970-01-01 22:54:00,1.89
7880,11,18.0,1314,Travel and Other,1970-01-01 22:54:00,0.27
7881,3,13.0,1314,Housework,1970-01-01 22:54:00,0.19
7882,4,12.0,1314,Child Care,1970-01-01 22:54:00,0.18
7883,5,2.0,1314,Adult Care,1970-01-01 22:54:00,0.03
7884,10,6585.0,1315,Leisure,1970-01-01 22:55:00,97.44
7885,6,128.0,1315,Work and Education,1970-01-01 22:55:00,1.89
7886,11,18.0,1315,Travel and Other,1970-01-01 22:55:00,0.27
7887,3,13.0,1315,Housework,1970-01-01 22:55:00,0.19
7888,4,12.0,1315,Child Care,1970-01-01 22:55:00,0.18
7889,5,2.0,1315,Adult Care,1970-01-01 22:55:00,0.03
7890,10,6588.0,1316,Leisure,1970-01-01 22:56:00,97.48
7891,6,128.0,1316,Work and Education,1970-01-01 22:56:00,1.89
7892,11,18.0,1316,Travel and Other,1970-01-01 22:56:00,0.27
7893,4,12.0,1316,Child Care,1970-01-01 22:56:00,0.18
7894,3,10.0,1316,Housework,1970-01-01 22:56:00,0.15
7895,5,2.0,1316,Adult Care,1970-01-01 22:56:00,0.03
7896,10,6588.0,1317,Leisure,1970-01-01 22:57:00,97.48
7897,6,128.0,1317,Work and Education,1970-01-01 22:57:00,1.89
7898,11,18.0,1317,Travel and Other,1970-01-01 22:57:00,0.27
7899,4,12.0,1317,Child Care,1970-01-01 22:57:00,0.18
7900,3,10.0,1317,Housework,1970-01-01 22:57:00,0.15
7901,5,2.0,1317,Adult Care,1970-01-01 22:57:00,0.03
7902,10,6588.0,1318,Leisure,1970-01-01 22:58:00,97.48
7903,6,128.0,1318,Work and Education,1970-01-01 22:58:00,1.89
7904,11,18.0,1318,Travel and Other,1970-01-01 22:58:00,0.27
7905,4,12.0,1318,Child Care,1970-01-01 22:58:00,0.18
7906,3,10.0,1318,Housework,1970-01-01 22:58:00,0.15
7907,5,2.0,1318,Adult Care,1970-01-01 22:58:00,0.03
7908,10,6589.0,1319,Leisure,1970-01-01 22:59:00,97.5
7909,6,128.0,1319,Work and Education,1970-01-01 22:59:00,1.89
7910,11,18.0,1319,Travel and Other,1970-01-01 22:59:00,0.27
7911,4,12.0,1319,Child Care,1970-01-01 22:59:00,0.18
7912,3,10.0,1319,Housework,1970-01-01 22:59:00,0.15
7913,5,1.0,1319,Adult Care,1970-01-01 22:59:00,0.01
7914,10,6589.0,1320,Leisure,1970-01-01 23:00:00,97.5
7915,6,128.0,1320,Work and Education,1970-01-01 23:00:00,1.89
7916,11,18.0,1320,Travel and Other,1970-01-01 23:00:00,0.27
7917,4,12.0,1320,Child Care,1970-01-01 23:00:00,0.18
7918,3,10.0,1320,Housework,1970-01-01 23:00:00,0.15
7919,5,1.0,1320,Adult Care,1970-01-01 23:00:00,0.01
7920,10,6585.0,1321,Leisure,1970-01-01 23:01:00,97.44
7921,6,109.0,1321,Work and Education,1970-01-01 23:01:00,1.61
7922,11,30.0,1321,Travel and Other,1970-01-01 23:01:00,0.44
7923,4,21.0,1321,Child Care,1970-01-01 23:01:00,0.31
7924,3,12.0,1321,Housework,1970-01-01 23:01:00,0.18
7925,5,1.0,1321,Adult Care,1970-01-01 23:01:00,0.01
7926,10,6585.0,1322,Leisure,1970-01-01 23:02:00,97.44
7927,6,110.0,1322,Work and Education,1970-01-01 23:02:00,1.63
7928,11,29.0,1322,Travel and Other,1970-01-01 23:02:00,0.43
7929,4,22.0,1322,Child Care,1970-01-01 23:02:00,0.33
7930,3,11.0,1322,Housework,1970-01-01 23:02:00,0.16
7931,5,1.0,1322,Adult Care,1970-01-01 23:02:00,0.01
7932,10,6586.0,1323,Leisure,1970-01-01 23:03:00,97.45
7933,6,110.0,1323,Work and Education,1970-01-01 23:03:00,1.63
7934,11,27.0,1323,Travel and Other,1970-01-01 23:03:00,0.4
7935,4,22.0,1323,Child Care,1970-01-01 23:03:00,0.33
7936,3,11.0,1323,Housework,1970-01-01 23:03:00,0.16
7937,5,2.0,1323,Adult Care,1970-01-01 23:03:00,0.03
7938,10,6586.0,1324,Leisure,1970-01-01 23:04:00,97.45
7939,6,111.0,1324,Work and Education,1970-01-01 23:04:00,1.64
7940,11,26.0,1324,Travel and Other,1970-01-01 23:04:00,0.38
7941,4,22.0,1324,Child Care,1970-01-01 23:04:00,0.33
7942,3,11.0,1324,Housework,1970-01-01 23:04:00,0.16
7943,5,2.0,1324,Adult Care,1970-01-01 23:04:00,0.03
7944,10,6587.0,1325,Leisure,1970-01-01 23:05:00,97.47
7945,6,111.0,1325,Work and Education,1970-01-01 23:05:00,1.64
7946,11,25.0,1325,Travel and Other,1970-01-01 23:05:00,0.37
7947,4,22.0,1325,Child Care,1970-01-01 23:05:00,0.33
7948,3,11.0,1325,Housework,1970-01-01 23:05:00,0.16
7949,5,2.0,1325,Adult Care,1970-01-01 23:05:00,0.03
7950,10,6591.0,1326,Leisure,1970-01-01 23:06:00,97.53
7951,6,111.0,1326,Work and Education,1970-01-01 23:06:00,1.64
7952,11,23.0,1326,Travel and Other,1970-01-01 23:06:00,0.34
7953,4,22.0,1326,Child Care,1970-01-01 23:06:00,0.33
7954,3,9.0,1326,Housework,1970-01-01 23:06:00,0.13
7955,5,2.0,1326,Adult Care,1970-01-01 23:06:00,0.03
7956,10,6591.0,1327,Leisure,1970-01-01 23:07:00,97.53
7957,6,111.0,1327,Work and Education,1970-01-01 23:07:00,1.64
7958,11,23.0,1327,Travel and Other,1970-01-01 23:07:00,0.34
7959,4,22.0,1327,Child Care,1970-01-01 23:07:00,0.33
7960,3,9.0,1327,Housework,1970-01-01 23:07:00,0.13
7961,5,2.0,1327,Adult Care,1970-01-01 23:07:00,0.03
7962,10,6591.0,1328,Leisure,1970-01-01 23:08:00,97.53
7963,6,111.0,1328,Work and Education,1970-01-01 23:08:00,1.64
7964,11,23.0,1328,Travel and Other,1970-01-01 23:08:00,0.34
7965,4,22.0,1328,Child Care,1970-01-01 23:08:00,0.33
7966,3,9.0,1328,Housework,1970-01-01 23:08:00,0.13
7967,5,2.0,1328,Adult Care,1970-01-01 23:08:00,0.03
7968,10,6591.0,1329,Leisure,1970-01-01 23:09:00,97.53
7969,6,111.0,1329,Work and Education,1970-01-01 23:09:00,1.64
7970,11,23.0,1329,Travel and Other,1970-01-01 23:09:00,0.34
7971,4,22.0,1329,Child Care,1970-01-01 23:09:00,0.33
7972,3,9.0,1329,Housework,1970-01-01 23:09:00,0.13
7973,5,2.0,1329,Adult Care,1970-01-01 23:09:00,0.03
7974,10,6590.0,1330,Leisure,1970-01-01 23:10:00,97.51
7975,6,111.0,1330,Work and Education,1970-01-01 23:10:00,1.64
7976,11,24.0,1330,Travel and Other,1970-01-01 23:10:00,0.36
7977,4,22.0,1330,Child Care,1970-01-01 23:10:00,0.33
7978,3,9.0,1330,Housework,1970-01-01 23:10:00,0.13
7979,5,2.0,1330,Adult Care,1970-01-01 23:10:00,0.03
7980,10,6596.0,1331,Leisure,1970-01-01 23:11:00,97.6
7981,6,110.0,1331,Work and Education,1970-01-01 23:11:00,1.63
7982,11,22.0,1331,Travel and Other,1970-01-01 23:11:00,0.33
7983,4,21.0,1331,Child Care,1970-01-01 23:11:00,0.31
7984,3,7.0,1331,Housework,1970-01-01 23:11:00,0.1
7985,5,2.0,1331,Adult Care,1970-01-01 23:11:00,0.03
7986,10,6596.0,1332,Leisure,1970-01-01 23:12:00,97.6
7987,6,110.0,1332,Work and Education,1970-01-01 23:12:00,1.63
7988,11,22.0,1332,Travel and Other,1970-01-01 23:12:00,0.33
7989,4,21.0,1332,Child Care,1970-01-01 23:12:00,0.31
7990,3,7.0,1332,Housework,1970-01-01 23:12:00,0.1
7991,5,2.0,1332,Adult Care,1970-01-01 23:12:00,0.03
7992,10,6595.0,1333,Leisure,1970-01-01 23:13:00,97.59
7993,6,110.0,1333,Work and Education,1970-01-01 23:13:00,1.63
7994,11,22.0,1333,Travel and Other,1970-01-01 23:13:00,0.33
7995,4,21.0,1333,Child Care,1970-01-01 23:13:00,0.31
7996,3,8.0,1333,Housework,1970-01-01 23:13:00,0.12
7997,5,2.0,1333,Adult Care,1970-01-01 23:13:00,0.03
7998,10,6595.0,1334,Leisure,1970-01-01 23:14:00,97.59
7999,6,110.0,1334,Work and Education,1970-01-01 23:14:00,1.63
8000,11,22.0,1334,Travel and Other,1970-01-01 23:14:00,0.33
8001,4,21.0,1334,Child Care,1970-01-01 23:14:00,0.31
8002,3,8.0,1334,Housework,1970-01-01 23:14:00,0.12
8003,5,2.0,1334,Adult Care,1970-01-01 23:14:00,0.03
8004,10,6595.0,1335,Leisure,1970-01-01 23:15:00,97.59
8005,6,110.0,1335,Work and Education,1970-01-01 23:15:00,1.63
8006,11,22.0,1335,Travel and Other,1970-01-01 23:15:00,0.33
8007,4,21.0,1335,Child Care,1970-01-01 23:15:00,0.31
8008,3,8.0,1335,Housework,1970-01-01 23:15:00,0.12
8009,5,2.0,1335,Adult Care,1970-01-01 23:15:00,0.03
8010,10,6597.0,1336,Leisure,1970-01-01 23:16:00,97.62
8011,6,108.0,1336,Work and Education,1970-01-01 23:16:00,1.6
8012,11,23.0,1336,Travel and Other,1970-01-01 23:16:00,0.34
8013,4,19.0,1336,Child Care,1970-01-01 23:16:00,0.28
8014,3,9.0,1336,Housework,1970-01-01 23:16:00,0.13
8015,5,2.0,1336,Adult Care,1970-01-01 23:16:00,0.03
8016,10,6597.0,1337,Leisure,1970-01-01 23:17:00,97.62
8017,6,108.0,1337,Work and Education,1970-01-01 23:17:00,1.6
8018,11,23.0,1337,Travel and Other,1970-01-01 23:17:00,0.34
8019,4,19.0,1337,Child Care,1970-01-01 23:17:00,0.28
8020,3,9.0,1337,Housework,1970-01-01 23:17:00,0.13
8021,5,2.0,1337,Adult Care,1970-01-01 23:17:00,0.03
8022,10,6597.0,1338,Leisure,1970-01-01 23:18:00,97.62
8023,6,108.0,1338,Work and Education,1970-01-01 23:18:00,1.6
8024,11,23.0,1338,Travel and Other,1970-01-01 23:18:00,0.34
8025,4,19.0,1338,Child Care,1970-01-01 23:18:00,0.28
8026,3,9.0,1338,Housework,1970-01-01 23:18:00,0.13
8027,5,2.0,1338,Adult Care,1970-01-01 23:18:00,0.03
8028,10,6596.0,1339,Leisure,1970-01-01 23:19:00,97.6
8029,6,109.0,1339,Work and Education,1970-01-01 23:19:00,1.61
8030,11,23.0,1339,Travel and Other,1970-01-01 23:19:00,0.34
8031,4,19.0,1339,Child Care,1970-01-01 23:19:00,0.28
8032,3,9.0,1339,Housework,1970-01-01 23:19:00,0.13
8033,5,2.0,1339,Adult Care,1970-01-01 23:19:00,0.03
8034,10,6596.0,1340,Leisure,1970-01-01 23:20:00,97.6
8035,6,109.0,1340,Work and Education,1970-01-01 23:20:00,1.61
8036,11,23.0,1340,Travel and Other,1970-01-01 23:20:00,0.34
8037,4,19.0,1340,Child Care,1970-01-01 23:20:00,0.28
8038,3,9.0,1340,Housework,1970-01-01 23:20:00,0.13
8039,5,2.0,1340,Adult Care,1970-01-01 23:20:00,0.03
8040,10,6597.0,1341,Leisure,1970-01-01 23:21:00,97.62
8041,6,112.0,1341,Work and Education,1970-01-01 23:21:00,1.66
8042,11,20.0,1341,Travel and Other,1970-01-01 23:21:00,0.3
8043,4,19.0,1341,Child Care,1970-01-01 23:21:00,0.28
8044,3,8.0,1341,Housework,1970-01-01 23:21:00,0.12
8045,5,2.0,1341,Adult Care,1970-01-01 23:21:00,0.03
8046,10,6597.0,1342,Leisure,1970-01-01 23:22:00,97.62
8047,6,112.0,1342,Work and Education,1970-01-01 23:22:00,1.66
8048,11,20.0,1342,Travel and Other,1970-01-01 23:22:00,0.3
8049,4,18.0,1342,Child Care,1970-01-01 23:22:00,0.27
8050,3,9.0,1342,Housework,1970-01-01 23:22:00,0.13
8051,5,2.0,1342,Adult Care,1970-01-01 23:22:00,0.03
8052,10,6595.0,1343,Leisure,1970-01-01 23:23:00,97.59
8053,6,112.0,1343,Work and Education,1970-01-01 23:23:00,1.66
8054,11,21.0,1343,Travel and Other,1970-01-01 23:23:00,0.31
8055,4,19.0,1343,Child Care,1970-01-01 23:23:00,0.28
8056,3,9.0,1343,Housework,1970-01-01 23:23:00,0.13
8057,5,2.0,1343,Adult Care,1970-01-01 23:23:00,0.03
8058,10,6595.0,1344,Leisure,1970-01-01 23:24:00,97.59
8059,6,112.0,1344,Work and Education,1970-01-01 23:24:00,1.66
8060,11,21.0,1344,Travel and Other,1970-01-01 23:24:00,0.31
8061,4,19.0,1344,Child Care,1970-01-01 23:24:00,0.28
8062,3,9.0,1344,Housework,1970-01-01 23:24:00,0.13
8063,5,2.0,1344,Adult Care,1970-01-01 23:24:00,0.03
8064,10,6596.0,1345,Leisure,1970-01-01 23:25:00,97.6
8065,6,112.0,1345,Work and Education,1970-01-01 23:25:00,1.66
8066,11,20.0,1345,Travel and Other,1970-01-01 23:25:00,0.3
8067,4,19.0,1345,Child Care,1970-01-01 23:25:00,0.28
8068,3,9.0,1345,Housework,1970-01-01 23:25:00,0.13
8069,5,2.0,1345,Adult Care,1970-01-01 23:25:00,0.03
8070,10,6600.0,1346,Leisure,1970-01-01 23:26:00,97.66
8071,6,112.0,1346,Work and Education,1970-01-01 23:26:00,1.66
8072,4,19.0,1346,Child Care,1970-01-01 23:26:00,0.28
8073,11,17.0,1346,Travel and Other,1970-01-01 23:26:00,0.25
8074,3,8.0,1346,Housework,1970-01-01 23:26:00,0.12
8075,5,2.0,1346,Adult Care,1970-01-01 23:26:00,0.03
8076,10,6600.0,1347,Leisure,1970-01-01 23:27:00,97.66
8077,6,112.0,1347,Work and Education,1970-01-01 23:27:00,1.66
8078,4,19.0,1347,Child Care,1970-01-01 23:27:00,0.28
8079,11,17.0,1347,Travel and Other,1970-01-01 23:27:00,0.25
8080,3,8.0,1347,Housework,1970-01-01 23:27:00,0.12
8081,5,2.0,1347,Adult Care,1970-01-01 23:27:00,0.03
8082,10,6600.0,1348,Leisure,1970-01-01 23:28:00,97.66
8083,6,112.0,1348,Work and Education,1970-01-01 23:28:00,1.66
8084,4,19.0,1348,Child Care,1970-01-01 23:28:00,0.28
8085,11,17.0,1348,Travel and Other,1970-01-01 23:28:00,0.25
8086,3,8.0,1348,Housework,1970-01-01 23:28:00,0.12
8087,5,2.0,1348,Adult Care,1970-01-01 23:28:00,0.03
8088,10,6600.0,1349,Leisure,1970-01-01 23:29:00,97.66
8089,6,112.0,1349,Work and Education,1970-01-01 23:29:00,1.66
8090,4,19.0,1349,Child Care,1970-01-01 23:29:00,0.28
8091,11,17.0,1349,Travel and Other,1970-01-01 23:29:00,0.25
8092,3,8.0,1349,Housework,1970-01-01 23:29:00,0.12
8093,5,2.0,1349,Adult Care,1970-01-01 23:29:00,0.03
8094,10,6600.0,1350,Leisure,1970-01-01 23:30:00,97.66
8095,6,113.0,1350,Work and Education,1970-01-01 23:30:00,1.67
8096,4,19.0,1350,Child Care,1970-01-01 23:30:00,0.28
8097,11,16.0,1350,Travel and Other,1970-01-01 23:30:00,0.24
8098,3,8.0,1350,Housework,1970-01-01 23:30:00,0.12
8099,5,2.0,1350,Adult Care,1970-01-01 23:30:00,0.03
8100,10,6601.0,1351,Leisure,1970-01-01 23:31:00,97.68
8101,6,108.0,1351,Work and Education,1970-01-01 23:31:00,1.6
8102,11,24.0,1351,Travel and Other,1970-01-01 23:31:00,0.36
8103,4,14.0,1351,Child Care,1970-01-01 23:31:00,0.21
8104,3,9.0,1351,Housework,1970-01-01 23:31:00,0.13
8105,5,2.0,1351,Adult Care,1970-01-01 23:31:00,0.03
8106,10,6601.0,1352,Leisure,1970-01-01 23:32:00,97.68
8107,6,108.0,1352,Work and Education,1970-01-01 23:32:00,1.6
8108,11,25.0,1352,Travel and Other,1970-01-01 23:32:00,0.37
8109,4,14.0,1352,Child Care,1970-01-01 23:32:00,0.21
8110,3,8.0,1352,Housework,1970-01-01 23:32:00,0.12
8111,5,2.0,1352,Adult Care,1970-01-01 23:32:00,0.03
8112,10,6601.0,1353,Leisure,1970-01-01 23:33:00,97.68
8113,6,108.0,1353,Work and Education,1970-01-01 23:33:00,1.6
8114,11,26.0,1353,Travel and Other,1970-01-01 23:33:00,0.38
8115,4,14.0,1353,Child Care,1970-01-01 23:33:00,0.21
8116,3,8.0,1353,Housework,1970-01-01 23:33:00,0.12
8117,5,1.0,1353,Adult Care,1970-01-01 23:33:00,0.01
8118,10,6601.0,1354,Leisure,1970-01-01 23:34:00,97.68
8119,6,108.0,1354,Work and Education,1970-01-01 23:34:00,1.6
8120,11,26.0,1354,Travel and Other,1970-01-01 23:34:00,0.38
8121,4,14.0,1354,Child Care,1970-01-01 23:34:00,0.21
8122,3,8.0,1354,Housework,1970-01-01 23:34:00,0.12
8123,5,1.0,1354,Adult Care,1970-01-01 23:34:00,0.01
8124,10,6601.0,1355,Leisure,1970-01-01 23:35:00,97.68
8125,6,108.0,1355,Work and Education,1970-01-01 23:35:00,1.6
8126,11,25.0,1355,Travel and Other,1970-01-01 23:35:00,0.37
8127,4,14.0,1355,Child Care,1970-01-01 23:35:00,0.21
8128,3,8.0,1355,Housework,1970-01-01 23:35:00,0.12
8129,5,2.0,1355,Adult Care,1970-01-01 23:35:00,0.03
8130,10,6601.0,1356,Leisure,1970-01-01 23:36:00,97.68
8131,6,110.0,1356,Work and Education,1970-01-01 23:36:00,1.63
8132,11,24.0,1356,Travel and Other,1970-01-01 23:36:00,0.36
8133,4,14.0,1356,Child Care,1970-01-01 23:36:00,0.21
8134,3,7.0,1356,Housework,1970-01-01 23:36:00,0.1
8135,5,2.0,1356,Adult Care,1970-01-01 23:36:00,0.03
8136,10,6600.0,1357,Leisure,1970-01-01 23:37:00,97.66
