,index,count,timeStamp,activity,time,perc
421,6,3158.0,71,Work and Education,1970-01-01 02:11:00,4.28
422,11,1787.0,71,Travel and Other,1970-01-01 02:11:00,2.42
423,3,1103.0,71,Housework,1970-01-01 02:11:00,1.5
424,4,456.0,71,Child Care,1970-01-01 02:11:00,0.62
425,5,72.0,71,Adult Care,1970-01-01 02:11:00,0.1
426,10,67177.0,72,Leisure,1970-01-01 02:12:00,91.08
427,6,3161.0,72,Work and Education,1970-01-01 02:12:00,4.29
428,11,1793.0,72,Travel and Other,1970-01-01 02:12:00,2.43
429,3,1099.0,72,Housework,1970-01-01 02:12:00,1.49
430,4,458.0,72,Child Care,1970-01-01 02:12:00,0.62
431,5,70.0,72,Adult Care,1970-01-01 02:12:00,0.09
432,10,67187.0,73,Leisure,1970-01-01 02:13:00,91.09
433,6,3170.0,73,Work and Education,1970-01-01 02:13:00,4.3
434,11,1781.0,73,Travel and Other,1970-01-01 02:13:00,2.41
435,3,1088.0,73,Housework,1970-01-01 02:13:00,1.48
436,4,459.0,73,Child Care,1970-01-01 02:13:00,0.62
437,5,73.0,73,Adult Care,1970-01-01 02:13:00,0.1
438,10,67190.0,74,Leisure,1970-01-01 02:14:00,91.1
439,6,3173.0,74,Work and Education,1970-01-01 02:14:00,4.3
440,11,1780.0,74,Travel and Other,1970-01-01 02:14:00,2.41
441,3,1085.0,74,Housework,1970-01-01 02:14:00,1.47
442,4,457.0,74,Child Care,1970-01-01 02:14:00,0.62
443,5,73.0,74,Adult Care,1970-01-01 02:14:00,0.1
444,10,67187.0,75,Leisure,1970-01-01 02:15:00,91.09
445,6,3179.0,75,Work and Education,1970-01-01 02:15:00,4.31
446,11,1780.0,75,Travel and Other,1970-01-01 02:15:00,2.41
447,3,1084.0,75,Housework,1970-01-01 02:15:00,1.47
448,4,456.0,75,Child Care,1970-01-01 02:15:00,0.62
449,5,72.0,75,Adult Care,1970-01-01 02:15:00,0.1
450,10,66759.0,76,Leisure,1970-01-01 02:16:00,90.51
451,6,3352.0,76,Work and Education,1970-01-01 02:16:00,4.54
452,11,1934.0,76,Travel and Other,1970-01-01 02:16:00,2.62
453,3,1155.0,76,Housework,1970-01-01 02:16:00,1.57
454,4,481.0,76,Child Care,1970-01-01 02:16:00,0.65
455,5,77.0,76,Adult Care,1970-01-01 02:16:00,0.1
456,10,66755.0,77,Leisure,1970-01-01 02:17:00,90.51
457,6,3361.0,77,Work and Education,1970-01-01 02:17:00,4.56
458,11,1924.0,77,Travel and Other,1970-01-01 02:17:00,2.61
459,3,1160.0,77,Housework,1970-01-01 02:17:00,1.57
460,4,483.0,77,Child Care,1970-01-01 02:17:00,0.65
461,5,75.0,77,Adult Care,1970-01-01 02:17:00,0.1
462,10,66758.0,78,Leisure,1970-01-01 02:18:00,90.51
463,6,3372.0,78,Work and Education,1970-01-01 02:18:00,4.57
464,11,1920.0,78,Travel and Other,1970-01-01 02:18:00,2.6
465,3,1150.0,78,Housework,1970-01-01 02:18:00,1.56
466,4,482.0,78,Child Care,1970-01-01 02:18:00,0.65
467,5,76.0,78,Adult Care,1970-01-01 02:18:00,0.1
468,10,66761.0,79,Leisure,1970-01-01 02:19:00,90.51
469,6,3376.0,79,Work and Education,1970-01-01 02:19:00,4.58
470,11,1922.0,79,Travel and Other,1970-01-01 02:19:00,2.61
471,3,1146.0,79,Housework,1970-01-01 02:19:00,1.55
472,4,478.0,79,Child Care,1970-01-01 02:19:00,0.65
473,5,75.0,79,Adult Care,1970-01-01 02:19:00,0.1
474,10,66763.0,80,Leisure,1970-01-01 02:20:00,90.52
475,6,3377.0,80,Work and Education,1970-01-01 02:20:00,4.58
476,11,1919.0,80,Travel and Other,1970-01-01 02:20:00,2.6
477,3,1145.0,80,Housework,1970-01-01 02:20:00,1.55
478,4,480.0,80,Child Care,1970-01-01 02:20:00,0.65
479,5,74.0,80,Adult Care,1970-01-01 02:20:00,0.1
480,10,66463.0,81,Leisure,1970-01-01 02:21:00,90.11
481,6,3514.0,81,Work and Education,1970-01-01 02:21:00,4.76
482,11,2031.0,81,Travel and Other,1970-01-01 02:21:00,2.75
483,3,1172.0,81,Housework,1970-01-01 02:21:00,1.59
484,4,502.0,81,Child Care,1970-01-01 02:21:00,0.68
485,5,76.0,81,Adult Care,1970-01-01 02:21:00,0.1
486,10,66457.0,82,Leisure,1970-01-01 02:22:00,90.1
487,6,3520.0,82,Work and Education,1970-01-01 02:22:00,4.77
488,11,2034.0,82,Travel and Other,1970-01-01 02:22:00,2.76
489,3,1174.0,82,Housework,1970-01-01 02:22:00,1.59
490,4,497.0,82,Child Care,1970-01-01 02:22:00,0.67
491,5,76.0,82,Adult Care,1970-01-01 02:22:00,0.1
492,10,66456.0,83,Leisure,1970-01-01 02:23:00,90.1
493,6,3527.0,83,Work and Education,1970-01-01 02:23:00,4.78
494,11,2032.0,83,Travel and Other,1970-01-01 02:23:00,2.75
495,3,1174.0,83,Housework,1970-01-01 02:23:00,1.59
496,4,493.0,83,Child Care,1970-01-01 02:23:00,0.67
497,5,76.0,83,Adult Care,1970-01-01 02:23:00,0.1
498,10,66459.0,84,Leisure,1970-01-01 02:24:00,90.1
499,6,3532.0,84,Work and Education,1970-01-01 02:24:00,4.79
500,11,2025.0,84,Travel and Other,1970-01-01 02:24:00,2.75
501,3,1166.0,84,Housework,1970-01-01 02:24:00,1.58
502,4,498.0,84,Child Care,1970-01-01 02:24:00,0.68
503,5,78.0,84,Adult Care,1970-01-01 02:24:00,0.11
504,10,66463.0,85,Leisure,1970-01-01 02:25:00,90.11
505,6,3534.0,85,Work and Education,1970-01-01 02:25:00,4.79
506,11,2023.0,85,Travel and Other,1970-01-01 02:25:00,2.74
507,3,1163.0,85,Housework,1970-01-01 02:25:00,1.58
508,4,498.0,85,Child Care,1970-01-01 02:25:00,0.68
509,5,77.0,85,Adult Care,1970-01-01 02:25:00,0.1
510,10,66409.0,86,Leisure,1970-01-01 02:26:00,90.04
511,6,3641.0,86,Work and Education,1970-01-01 02:26:00,4.94
512,11,2019.0,86,Travel and Other,1970-01-01 02:26:00,2.74
513,3,1110.0,86,Housework,1970-01-01 02:26:00,1.5
514,4,501.0,86,Child Care,1970-01-01 02:26:00,0.68
515,5,78.0,86,Adult Care,1970-01-01 02:26:00,0.11
516,10,66414.0,87,Leisure,1970-01-01 02:27:00,90.04
517,6,3646.0,87,Work and Education,1970-01-01 02:27:00,4.94
518,11,2020.0,87,Travel and Other,1970-01-01 02:27:00,2.74
519,3,1104.0,87,Housework,1970-01-01 02:27:00,1.5
520,4,498.0,87,Child Care,1970-01-01 02:27:00,0.68
521,5,76.0,87,Adult Care,1970-01-01 02:27:00,0.1
522,10,66410.0,88,Leisure,1970-01-01 02:28:00,90.04
523,6,3661.0,88,Work and Education,1970-01-01 02:28:00,4.96
524,11,2015.0,88,Travel and Other,1970-01-01 02:28:00,2.73
525,3,1100.0,88,Housework,1970-01-01 02:28:00,1.49
526,4,497.0,88,Child Care,1970-01-01 02:28:00,0.67
527,5,75.0,88,Adult Care,1970-01-01 02:28:00,0.1
528,10,66415.0,89,Leisure,1970-01-01 02:29:00,90.04
529,6,3672.0,89,Work and Education,1970-01-01 02:29:00,4.98
530,11,2009.0,89,Travel and Other,1970-01-01 02:29:00,2.72
531,3,1095.0,89,Housework,1970-01-01 02:29:00,1.48
532,4,494.0,89,Child Care,1970-01-01 02:29:00,0.67
533,5,73.0,89,Adult Care,1970-01-01 02:29:00,0.1
534,10,66413.0,90,Leisure,1970-01-01 02:30:00,90.04
535,6,3672.0,90,Work and Education,1970-01-01 02:30:00,4.98
536,11,2012.0,90,Travel and Other,1970-01-01 02:30:00,2.73
537,3,1093.0,90,Housework,1970-01-01 02:30:00,1.48
538,4,494.0,90,Child Care,1970-01-01 02:30:00,0.67
539,5,74.0,90,Adult Care,1970-01-01 02:30:00,0.1
540,10,64103.0,91,Leisure,1970-01-01 02:31:00,86.91
541,6,4011.0,91,Work and Education,1970-01-01 02:31:00,5.44
542,11,2913.0,91,Travel and Other,1970-01-01 02:31:00,3.95
543,3,1849.0,91,Housework,1970-01-01 02:31:00,2.51
544,4,783.0,91,Child Care,1970-01-01 02:31:00,1.06
545,5,99.0,91,Adult Care,1970-01-01 02:31:00,0.13
546,10,64132.0,92,Leisure,1970-01-01 02:32:00,86.95
547,6,4022.0,92,Work and Education,1970-01-01 02:32:00,5.45
548,11,2898.0,92,Travel and Other,1970-01-01 02:32:00,3.93
549,3,1830.0,92,Housework,1970-01-01 02:32:00,2.48
550,4,778.0,92,Child Care,1970-01-01 02:32:00,1.05
551,5,98.0,92,Adult Care,1970-01-01 02:32:00,0.13
552,10,64170.0,93,Leisure,1970-01-01 02:33:00,87.0
553,6,4040.0,93,Work and Education,1970-01-01 02:33:00,5.48
554,11,2889.0,93,Travel and Other,1970-01-01 02:33:00,3.92
555,3,1785.0,93,Housework,1970-01-01 02:33:00,2.42
556,4,781.0,93,Child Care,1970-01-01 02:33:00,1.06
557,5,93.0,93,Adult Care,1970-01-01 02:33:00,0.13
558,10,64195.0,94,Leisure,1970-01-01 02:34:00,87.03
559,6,4049.0,94,Work and Education,1970-01-01 02:34:00,5.49
560,11,2879.0,94,Travel and Other,1970-01-01 02:34:00,3.9
561,3,1767.0,94,Housework,1970-01-01 02:34:00,2.4
562,4,776.0,94,Child Care,1970-01-01 02:34:00,1.05
563,5,92.0,94,Adult Care,1970-01-01 02:34:00,0.12
564,10,64200.0,95,Leisure,1970-01-01 02:35:00,87.04
565,6,4057.0,95,Work and Education,1970-01-01 02:35:00,5.5
566,11,2870.0,95,Travel and Other,1970-01-01 02:35:00,3.89
567,3,1765.0,95,Housework,1970-01-01 02:35:00,2.39
568,4,776.0,95,Child Care,1970-01-01 02:35:00,1.05
569,5,90.0,95,Adult Care,1970-01-01 02:35:00,0.12
570,10,64172.0,96,Leisure,1970-01-01 02:36:00,87.0
571,6,4188.0,96,Work and Education,1970-01-01 02:36:00,5.68
572,11,2810.0,96,Travel and Other,1970-01-01 02:36:00,3.81
573,3,1734.0,96,Housework,1970-01-01 02:36:00,2.35
574,4,760.0,96,Child Care,1970-01-01 02:36:00,1.03
575,5,94.0,96,Adult Care,1970-01-01 02:36:00,0.13
576,10,64170.0,97,Leisure,1970-01-01 02:37:00,87.0
577,6,4192.0,97,Work and Education,1970-01-01 02:37:00,5.68
578,11,2815.0,97,Travel and Other,1970-01-01 02:37:00,3.82
579,3,1729.0,97,Housework,1970-01-01 02:37:00,2.34
580,4,762.0,97,Child Care,1970-01-01 02:37:00,1.03
581,5,90.0,97,Adult Care,1970-01-01 02:37:00,0.12
582,10,64172.0,98,Leisure,1970-01-01 02:38:00,87.0
583,6,4204.0,98,Work and Education,1970-01-01 02:38:00,5.7
584,11,2807.0,98,Travel and Other,1970-01-01 02:38:00,3.81
585,3,1726.0,98,Housework,1970-01-01 02:38:00,2.34
586,4,760.0,98,Child Care,1970-01-01 02:38:00,1.03
587,5,89.0,98,Adult Care,1970-01-01 02:38:00,0.12
588,10,64178.0,99,Leisure,1970-01-01 02:39:00,87.01
589,6,4218.0,99,Work and Education,1970-01-01 02:39:00,5.72
590,11,2791.0,99,Travel and Other,1970-01-01 02:39:00,3.78
591,3,1722.0,99,Housework,1970-01-01 02:39:00,2.33
592,4,761.0,99,Child Care,1970-01-01 02:39:00,1.03
593,5,88.0,99,Adult Care,1970-01-01 02:39:00,0.12
594,10,64168.0,100,Leisure,1970-01-01 02:40:00,87.0
595,6,4226.0,100,Work and Education,1970-01-01 02:40:00,5.73
596,11,2794.0,100,Travel and Other,1970-01-01 02:40:00,3.79
597,3,1721.0,100,Housework,1970-01-01 02:40:00,2.33
598,4,760.0,100,Child Care,1970-01-01 02:40:00,1.03
599,5,89.0,100,Adult Care,1970-01-01 02:40:00,0.12
600,10,63936.0,101,Leisure,1970-01-01 02:41:00,86.68
601,6,4400.0,101,Work and Education,1970-01-01 02:41:00,5.97
602,11,2845.0,101,Travel and Other,1970-01-01 02:41:00,3.86
603,3,1698.0,101,Housework,1970-01-01 02:41:00,2.3
604,4,788.0,101,Child Care,1970-01-01 02:41:00,1.07
605,5,91.0,101,Adult Care,1970-01-01 02:41:00,0.12
606,10,63951.0,102,Leisure,1970-01-01 02:42:00,86.7
607,6,4407.0,102,Work and Education,1970-01-01 02:42:00,5.97
608,11,2838.0,102,Travel and Other,1970-01-01 02:42:00,3.85
609,3,1688.0,102,Housework,1970-01-01 02:42:00,2.29
610,4,787.0,102,Child Care,1970-01-01 02:42:00,1.07
611,5,87.0,102,Adult Care,1970-01-01 02:42:00,0.12
612,10,63953.0,103,Leisure,1970-01-01 02:43:00,86.71
613,6,4427.0,103,Work and Education,1970-01-01 02:43:00,6.0
614,11,2829.0,103,Travel and Other,1970-01-01 02:43:00,3.84
615,3,1681.0,103,Housework,1970-01-01 02:43:00,2.28
616,4,784.0,103,Child Care,1970-01-01 02:43:00,1.06
617,5,84.0,103,Adult Care,1970-01-01 02:43:00,0.11
618,10,63934.0,104,Leisure,1970-01-01 02:44:00,86.68
619,6,4443.0,104,Work and Education,1970-01-01 02:44:00,6.02
620,11,2826.0,104,Travel and Other,1970-01-01 02:44:00,3.83
621,3,1686.0,104,Housework,1970-01-01 02:44:00,2.29
622,4,785.0,104,Child Care,1970-01-01 02:44:00,1.06
623,5,84.0,104,Adult Care,1970-01-01 02:44:00,0.11
624,10,63939.0,105,Leisure,1970-01-01 02:45:00,86.69
625,6,4450.0,105,Work and Education,1970-01-01 02:45:00,6.03
626,11,2818.0,105,Travel and Other,1970-01-01 02:45:00,3.82
627,3,1680.0,105,Housework,1970-01-01 02:45:00,2.28
628,4,786.0,105,Child Care,1970-01-01 02:45:00,1.07
629,5,85.0,105,Adult Care,1970-01-01 02:45:00,0.12
630,10,63184.0,106,Leisure,1970-01-01 02:46:00,85.66
631,6,4733.0,106,Work and Education,1970-01-01 02:46:00,6.42
632,11,3046.0,106,Travel and Other,1970-01-01 02:46:00,4.13
633,3,1805.0,106,Housework,1970-01-01 02:46:00,2.45
634,4,881.0,106,Child Care,1970-01-01 02:46:00,1.19
635,5,109.0,106,Adult Care,1970-01-01 02:46:00,0.15
636,10,63188.0,107,Leisure,1970-01-01 02:47:00,85.67
637,6,4742.0,107,Work and Education,1970-01-01 02:47:00,6.43
638,11,3047.0,107,Travel and Other,1970-01-01 02:47:00,4.13
639,3,1803.0,107,Housework,1970-01-01 02:47:00,2.44
640,4,873.0,107,Child Care,1970-01-01 02:47:00,1.18
641,5,105.0,107,Adult Care,1970-01-01 02:47:00,0.14
642,10,63197.0,108,Leisure,1970-01-01 02:48:00,85.68
643,6,4767.0,108,Work and Education,1970-01-01 02:48:00,6.46
644,11,3033.0,108,Travel and Other,1970-01-01 02:48:00,4.11
645,3,1789.0,108,Housework,1970-01-01 02:48:00,2.43
646,4,871.0,108,Child Care,1970-01-01 02:48:00,1.18
647,5,101.0,108,Adult Care,1970-01-01 02:48:00,0.14
648,10,63209.0,109,Leisure,1970-01-01 02:49:00,85.7
649,6,4779.0,109,Work and Education,1970-01-01 02:49:00,6.48
650,11,3018.0,109,Travel and Other,1970-01-01 02:49:00,4.09
651,3,1782.0,109,Housework,1970-01-01 02:49:00,2.42
652,4,873.0,109,Child Care,1970-01-01 02:49:00,1.18
653,5,97.0,109,Adult Care,1970-01-01 02:49:00,0.13
654,10,63212.0,110,Leisure,1970-01-01 02:50:00,85.7
655,6,4789.0,110,Work and Education,1970-01-01 02:50:00,6.49
656,11,3009.0,110,Travel and Other,1970-01-01 02:50:00,4.08
657,3,1780.0,110,Housework,1970-01-01 02:50:00,2.41
658,4,871.0,110,Child Care,1970-01-01 02:50:00,1.18
659,5,97.0,110,Adult Care,1970-01-01 02:50:00,0.13
660,10,62880.0,111,Leisure,1970-01-01 02:51:00,85.25
661,6,5056.0,111,Work and Education,1970-01-01 02:51:00,6.85
662,11,3034.0,111,Travel and Other,1970-01-01 02:51:00,4.11
663,3,1768.0,111,Housework,1970-01-01 02:51:00,2.4
664,4,913.0,111,Child Care,1970-01-01 02:51:00,1.24
665,5,107.0,111,Adult Care,1970-01-01 02:51:00,0.15
666,10,62889.0,112,Leisure,1970-01-01 02:52:00,85.26
667,6,5065.0,112,Work and Education,1970-01-01 02:52:00,6.87
668,11,3027.0,112,Travel and Other,1970-01-01 02:52:00,4.1
669,3,1766.0,112,Housework,1970-01-01 02:52:00,2.39
670,4,907.0,112,Child Care,1970-01-01 02:52:00,1.23
671,5,104.0,112,Adult Care,1970-01-01 02:52:00,0.14
672,10,62878.0,113,Leisure,1970-01-01 02:53:00,85.25
673,6,5083.0,113,Work and Education,1970-01-01 02:53:00,6.89
674,11,3026.0,113,Travel and Other,1970-01-01 02:53:00,4.1
675,3,1761.0,113,Housework,1970-01-01 02:53:00,2.39
676,4,907.0,113,Child Care,1970-01-01 02:53:00,1.23
677,5,103.0,113,Adult Care,1970-01-01 02:53:00,0.14
678,10,62879.0,114,Leisure,1970-01-01 02:54:00,85.25
679,6,5109.0,114,Work and Education,1970-01-01 02:54:00,6.93
680,11,3006.0,114,Travel and Other,1970-01-01 02:54:00,4.08
681,3,1756.0,114,Housework,1970-01-01 02:54:00,2.38
682,4,909.0,114,Child Care,1970-01-01 02:54:00,1.23
683,5,99.0,114,Adult Care,1970-01-01 02:54:00,0.13
684,10,62879.0,115,Leisure,1970-01-01 02:55:00,85.25
685,6,5120.0,115,Work and Education,1970-01-01 02:55:00,6.94
686,11,2998.0,115,Travel and Other,1970-01-01 02:55:00,4.06
687,3,1752.0,115,Housework,1970-01-01 02:55:00,2.38
688,4,909.0,115,Child Care,1970-01-01 02:55:00,1.23
689,5,100.0,115,Adult Care,1970-01-01 02:55:00,0.14
690,10,62745.0,116,Leisure,1970-01-01 02:56:00,85.07
691,6,5387.0,116,Work and Education,1970-01-01 02:56:00,7.3
692,11,2907.0,116,Travel and Other,1970-01-01 02:56:00,3.94
693,3,1687.0,116,Housework,1970-01-01 02:56:00,2.29
694,4,929.0,116,Child Care,1970-01-01 02:56:00,1.26
695,5,103.0,116,Adult Care,1970-01-01 02:56:00,0.14
696,10,62741.0,117,Leisure,1970-01-01 02:57:00,85.06
697,6,5401.0,117,Work and Education,1970-01-01 02:57:00,7.32
698,11,2904.0,117,Travel and Other,1970-01-01 02:57:00,3.94
699,3,1686.0,117,Housework,1970-01-01 02:57:00,2.29
700,4,929.0,117,Child Care,1970-01-01 02:57:00,1.26
701,5,97.0,117,Adult Care,1970-01-01 02:57:00,0.13
702,10,62729.0,118,Leisure,1970-01-01 02:58:00,85.05
703,6,5444.0,118,Work and Education,1970-01-01 02:58:00,7.38
704,11,2876.0,118,Travel and Other,1970-01-01 02:58:00,3.9
705,3,1688.0,118,Housework,1970-01-01 02:58:00,2.29
706,4,925.0,118,Child Care,1970-01-01 02:58:00,1.25
707,5,96.0,118,Adult Care,1970-01-01 02:58:00,0.13
708,10,62722.0,119,Leisure,1970-01-01 02:59:00,85.04
709,6,5465.0,119,Work and Education,1970-01-01 02:59:00,7.41
710,11,2865.0,119,Travel and Other,1970-01-01 02:59:00,3.88
711,3,1689.0,119,Housework,1970-01-01 02:59:00,2.29
712,4,919.0,119,Child Care,1970-01-01 02:59:00,1.25
713,5,98.0,119,Adult Care,1970-01-01 02:59:00,0.13
714,10,62722.0,120,Leisure,1970-01-01 03:00:00,85.04
715,6,5473.0,120,Work and Education,1970-01-01 03:00:00,7.42
716,11,2865.0,120,Travel and Other,1970-01-01 03:00:00,3.88
717,3,1685.0,120,Housework,1970-01-01 03:00:00,2.28
718,4,919.0,120,Child Care,1970-01-01 03:00:00,1.25
719,5,94.0,120,Adult Care,1970-01-01 03:00:00,0.13
720,10,57319.0,121,Leisure,1970-01-01 03:01:00,77.71
721,6,6204.0,121,Work and Education,1970-01-01 03:01:00,8.41
722,11,4499.0,121,Travel and Other,1970-01-01 03:01:00,6.1
723,3,3394.0,121,Housework,1970-01-01 03:01:00,4.6
724,4,2205.0,121,Child Care,1970-01-01 03:01:00,2.99
725,5,137.0,121,Adult Care,1970-01-01 03:01:00,0.19
726,10,57343.0,122,Leisure,1970-01-01 03:02:00,77.74
727,6,6225.0,122,Work and Education,1970-01-01 03:02:00,8.44
728,11,4495.0,122,Travel and Other,1970-01-01 03:02:00,6.09
729,3,3392.0,122,Housework,1970-01-01 03:02:00,4.6
730,4,2174.0,122,Child Care,1970-01-01 03:02:00,2.95
731,5,129.0,122,Adult Care,1970-01-01 03:02:00,0.17
732,10,57406.0,123,Leisure,1970-01-01 03:03:00,77.83
733,6,6252.0,123,Work and Education,1970-01-01 03:03:00,8.48
734,11,4481.0,123,Travel and Other,1970-01-01 03:03:00,6.08
735,3,3360.0,123,Housework,1970-01-01 03:03:00,4.56
736,4,2138.0,123,Child Care,1970-01-01 03:03:00,2.9
737,5,121.0,123,Adult Care,1970-01-01 03:03:00,0.16
738,10,57441.0,124,Leisure,1970-01-01 03:04:00,77.88
739,6,6277.0,124,Work and Education,1970-01-01 03:04:00,8.51
740,11,4448.0,124,Travel and Other,1970-01-01 03:04:00,6.03
741,3,3338.0,124,Housework,1970-01-01 03:04:00,4.53
742,4,2133.0,124,Child Care,1970-01-01 03:04:00,2.89
743,5,121.0,124,Adult Care,1970-01-01 03:04:00,0.16
744,10,57446.0,125,Leisure,1970-01-01 03:05:00,77.88
745,6,6295.0,125,Work and Education,1970-01-01 03:05:00,8.53
746,11,4437.0,125,Travel and Other,1970-01-01 03:05:00,6.02
747,3,3328.0,125,Housework,1970-01-01 03:05:00,4.51
748,4,2128.0,125,Child Care,1970-01-01 03:05:00,2.89
749,5,124.0,125,Adult Care,1970-01-01 03:05:00,0.17
750,10,57403.0,126,Leisure,1970-01-01 03:06:00,77.83
751,6,6509.0,126,Work and Education,1970-01-01 03:06:00,8.82
752,11,4322.0,126,Travel and Other,1970-01-01 03:06:00,5.86
753,3,3261.0,126,Housework,1970-01-01 03:06:00,4.42
754,4,2141.0,126,Child Care,1970-01-01 03:06:00,2.9
755,5,122.0,126,Adult Care,1970-01-01 03:06:00,0.17
756,10,57410.0,127,Leisure,1970-01-01 03:07:00,77.84
757,6,6531.0,127,Work and Education,1970-01-01 03:07:00,8.85
758,11,4319.0,127,Travel and Other,1970-01-01 03:07:00,5.86
759,3,3245.0,127,Housework,1970-01-01 03:07:00,4.4
760,4,2138.0,127,Child Care,1970-01-01 03:07:00,2.9
761,5,115.0,127,Adult Care,1970-01-01 03:07:00,0.16
762,10,57429.0,128,Leisure,1970-01-01 03:08:00,77.86
763,6,6553.0,128,Work and Education,1970-01-01 03:08:00,8.88
764,11,4305.0,128,Travel and Other,1970-01-01 03:08:00,5.84
765,3,3230.0,128,Housework,1970-01-01 03:08:00,4.38
766,4,2127.0,128,Child Care,1970-01-01 03:08:00,2.88
767,5,114.0,128,Adult Care,1970-01-01 03:08:00,0.15
768,10,57425.0,129,Leisure,1970-01-01 03:09:00,77.86
769,6,6568.0,129,Work and Education,1970-01-01 03:09:00,8.9
770,11,4308.0,129,Travel and Other,1970-01-01 03:09:00,5.84
771,3,3228.0,129,Housework,1970-01-01 03:09:00,4.38
772,4,2120.0,129,Child Care,1970-01-01 03:09:00,2.87
773,5,109.0,129,Adult Care,1970-01-01 03:09:00,0.15
774,10,57429.0,130,Leisure,1970-01-01 03:10:00,77.86
775,6,6572.0,130,Work and Education,1970-01-01 03:10:00,8.91
776,11,4304.0,130,Travel and Other,1970-01-01 03:10:00,5.84
777,3,3227.0,130,Housework,1970-01-01 03:10:00,4.38
778,4,2118.0,130,Child Care,1970-01-01 03:10:00,2.87
779,5,108.0,130,Adult Care,1970-01-01 03:10:00,0.15
780,10,57233.0,131,Leisure,1970-01-01 03:11:00,77.6
781,6,6850.0,131,Work and Education,1970-01-01 03:11:00,9.29
782,11,4315.0,131,Travel and Other,1970-01-01 03:11:00,5.85
783,3,3111.0,131,Housework,1970-01-01 03:11:00,4.22
784,4,2133.0,131,Child Care,1970-01-01 03:11:00,2.89
785,5,116.0,131,Adult Care,1970-01-01 03:11:00,0.16
786,10,57227.0,132,Leisure,1970-01-01 03:12:00,77.59
787,6,6864.0,132,Work and Education,1970-01-01 03:12:00,9.31
788,11,4322.0,132,Travel and Other,1970-01-01 03:12:00,5.86
789,3,3106.0,132,Housework,1970-01-01 03:12:00,4.21
790,4,2130.0,132,Child Care,1970-01-01 03:12:00,2.89
791,5,109.0,132,Adult Care,1970-01-01 03:12:00,0.15
792,10,57238.0,133,Leisure,1970-01-01 03:13:00,77.6
793,6,6883.0,133,Work and Education,1970-01-01 03:13:00,9.33
794,11,4316.0,133,Travel and Other,1970-01-01 03:13:00,5.85
795,3,3098.0,133,Housework,1970-01-01 03:13:00,4.2
796,4,2114.0,133,Child Care,1970-01-01 03:13:00,2.87
797,5,109.0,133,Adult Care,1970-01-01 03:13:00,0.15
798,10,57230.0,134,Leisure,1970-01-01 03:14:00,77.59
799,6,6900.0,134,Work and Education,1970-01-01 03:14:00,9.35
800,11,4317.0,134,Travel and Other,1970-01-01 03:14:00,5.85
801,3,3094.0,134,Housework,1970-01-01 03:14:00,4.19
802,4,2110.0,134,Child Care,1970-01-01 03:14:00,2.86
803,5,107.0,134,Adult Care,1970-01-01 03:14:00,0.15
804,10,57227.0,135,Leisure,1970-01-01 03:15:00,77.59
805,6,6905.0,135,Work and Education,1970-01-01 03:15:00,9.36
806,11,4318.0,135,Travel and Other,1970-01-01 03:15:00,5.85
807,3,3094.0,135,Housework,1970-01-01 03:15:00,4.19
808,4,2107.0,135,Child Care,1970-01-01 03:15:00,2.86
809,5,107.0,135,Adult Care,1970-01-01 03:15:00,0.15
810,10,56065.0,136,Leisure,1970-01-01 03:16:00,76.01
811,6,7303.0,136,Work and Education,1970-01-01 03:16:00,9.9
812,11,4719.0,136,Travel and Other,1970-01-01 03:16:00,6.4
813,3,3236.0,136,Housework,1970-01-01 03:16:00,4.39
814,4,2298.0,136,Child Care,1970-01-01 03:16:00,3.12
815,5,137.0,136,Adult Care,1970-01-01 03:16:00,0.19
816,10,56080.0,137,Leisure,1970-01-01 03:17:00,76.03
817,6,7316.0,137,Work and Education,1970-01-01 03:17:00,9.92
818,11,4718.0,137,Travel and Other,1970-01-01 03:17:00,6.4
819,3,3229.0,137,Housework,1970-01-01 03:17:00,4.38
820,4,2292.0,137,Child Care,1970-01-01 03:17:00,3.11
821,5,123.0,137,Adult Care,1970-01-01 03:17:00,0.17
822,10,56070.0,138,Leisure,1970-01-01 03:18:00,76.02
823,6,7347.0,138,Work and Education,1970-01-01 03:18:00,9.96
824,11,4721.0,138,Travel and Other,1970-01-01 03:18:00,6.4
825,3,3222.0,138,Housework,1970-01-01 03:18:00,4.37
826,4,2281.0,138,Child Care,1970-01-01 03:18:00,3.09
827,5,117.0,138,Adult Care,1970-01-01 03:18:00,0.16
828,10,56075.0,139,Leisure,1970-01-01 03:19:00,76.03
829,6,7359.0,139,Work and Education,1970-01-01 03:19:00,9.98
830,11,4716.0,139,Travel and Other,1970-01-01 03:19:00,6.39
831,3,3202.0,139,Housework,1970-01-01 03:19:00,4.34
832,4,2288.0,139,Child Care,1970-01-01 03:19:00,3.1
833,5,118.0,139,Adult Care,1970-01-01 03:19:00,0.16
834,10,56073.0,140,Leisure,1970-01-01 03:20:00,76.02
835,6,7368.0,140,Work and Education,1970-01-01 03:20:00,9.99
836,11,4716.0,140,Travel and Other,1970-01-01 03:20:00,6.39
